ES,maintenanceActivityMaintenanceProtocol-findByMaintenanceActivity-fail,Búsqueda fallida de MaintenanceActivityMaintenanceProtocol por actividad de mantenimiento,VEC-MINOR-ERROR
ES,maintenanceActivityMaintenanceProtocol-findByMaintenanceProtocol-fail,Búsqueda fallida de MaintenanceActivityMaintenanceProtocol por protocolo de mantenimiento,VEC-MINOR-ERROR
ES,maintenanceActivityMaintenanceProtocol-save-fail,Almacenamiento fallido de MaintenanceActivityMaintenanceProtocol,VEC-MINOR-ERROR
EN,maintenanceActivityMaintenanceProtocol-delete-fail,Failed to delete MaintenanceActivityMaintenanceProtocol,VEC-MINOR-ERROR
EN,maintenanceActivityMaintenanceProtocol-findByMaintenanceActivity-fail,Failed to find MaintenanceActivityMaintenanceProtocol by maintenance activity,VEC-MINOR-ERROR
EN,maintenanceActivityMaintenanceProtocol-findByMaintenanceProtocol-fail,Failed to find MaintenanceActivityMaintenanceProtocol by maintenance protocol,VEC-MINOR-ERROR
EN,maintenanceActivityMaintenanceProtocol-save-fail,Failed to save MaintenanceActivityMaintenanceProtocol,VEC-MINOR-ERROR
ES,maintenanceActivity-delete-fail,Falló la eliminación de la Actividad de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceActivity-findByMaintenanceProtocol-fail,Búsqueda fallida de Actividad de Mantenimiento por protocolo de mantenimiento,VEC-MINOR-ERROR
ES,maintenanceActivity-findByServiceResource-fail,Búsqueda fallida de Actividad de Mantenimiento por serviceResource,VEC-MINOR-ERROR
ES,maintenanceActivity-find-fail,Búsqueda fallida de la Actividad de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceActivity-findByMaintenanceActivity-fail,Búsqueda fallida de Actividad de Mantenimiento por Actividad de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceActivity-getAll-fail,Búsqueda fallida de todas las Actividades de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceActivity-save-fail,Almacenamiento fallido de la Actividad de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceActivity-update-fail,Actualización fallida de la Actividad de Mantenimiento,VEC-MINOR-ERROR
EN,maintenanceActivity-delete-fail,Failed to delete MaintenanceActivity,VEC-MINOR-ERROR
EN,maintenanceActivity-findByMaintenanceProtocol-fail,Failed to find MaintenanceActivity by maintenance protocol,VEC-MINOR-ERROR
EN,maintenanceActivity-findByServiceResource-fail,Failed to find MaintenanceActivity by serviceResource,VEC-MINOR-ERROR
EN,maintenanceActivity-find-fail,Failed to find MaintenanceActivity,VEC-MINOR-ERROR
EN,maintenanceActivity-findByMaintenanceActivity-fail,Failed to find MaintenanceActivity by maintenanceActivity,VEC-MINOR-ERROR
EN,maintenanceActivity-getAll-fail,Failed to get all MaintenanceActivity,VEC-MINOR-ERROR
EN,maintenanceActivity-save-fail,Failed to save MaintenanceActivity,VEC-MINOR-ERROR
EN,maintenanceActivity-update-fail,Failed to update MaintenanceActivity,VEC-MINOR-ERROR
ES,maintenancePlanMaintenanceProtocol-delete-fail,Falló la eliminación del MaintenancePlanMaintenanceProtocol,VEC-MINOR-ERROR
ES,maintenancePlanMaintenanceProtocol-findByMaintenancePlan-fail,Búsqueda fallida de MaintenancePlanMaintenanceProtocol por plan de mantenimiento,VEC-MINOR-ERROR
ES,maintenancePlanMaintenanceProtocol-findByMaintenanceProtocol-fail,Búsqueda fallida de MaintenancePlanMaintenanceProtocol por protocolo de mantenimiento,VEC-MINOR-ERROR
ES,maintenancePlanMaintenanceProtocol-save-fail,Almacenamiento fallido de MaintenancePlanMaintenanceProtocol,VEC-MINOR-ERROR
EN,maintenancePlanMaintenanceProtocol-delete-fail,Failed to delete MaintenancePlanMaintenanceProtocol,VEC-MINOR-ERROR
EN,maintenancePlanMaintenanceProtocol-findByMaintenancePlan-fail,Failed to find MaintenancePlanMaintenanceProtocol by maintenance plan,VEC-MINOR-ERROR
EN,maintenancePlanMaintenanceProtocol-findByMaintenanceProtocol-fail,Failed to find MaintenancePlanMaintenanceProtocol by maintenance protocol,VEC-MINOR-ERROR
EN,maintenancePlanMaintenanceProtocol-save-fail,Failed to save MaintenancePlanMaintenanceProtocol,VEC-MINOR-ERROR
ES,maintenancePlan-delete-fail,Falló la eliminación del Plan de Mantenimiento,VEC-MINOR-ERROR
ES,maintenancePlan-findByEiaType-fail,Búsqueda fallida de Plan de Mantenimiento por Tipo de Equipo,VEC-MINOR-ERROR
ES,maintenancePlan-findEiaByEiaType-fail,Búsqueda fallida de Planificación de Mantenimiento de Equipo por Plan de Mantenimiento,VEC-MINOR-ERROR
ES,maintenancePlan-findByMaintenancePlan-fail,Búsqueda fallida de Plan de Mantenimiento por Plan de Mantenimiento,VEC-MINOR-ERROR
ES,maintenancePlan-find-fail,Búsqueda fallida del Plan de Mantenimiento,VEC-MINOR-ERROR
ES,maintenancePlan-getAll-fail,Búsqueda fallida de todos los Planes de Mantenimiento,VEC-MINOR-ERROR
ES,maintenancePlan-save-fail,Almacenamiento fallido de Plan de Mantenimiento,VEC-MINOR-ERROR
ES,maintenancePlan-update-fail,Actualización fallida del Plan de Mantenimiento,VEC-MINOR-ERROR
ES,maintenancePlan-findEiaByMaintenancePlan-fail,Búsqueda fallida de Equipo por Plan de Mantenimiento,VEC-MINOR-ERROR
ES,maintenancePlan-findDamagedEiaByMaintenancePlan-fail,Búsqueda fallida de Equipo dañado por Plan de Mantenimiento,VEC-MINOR-ERROR
EN,maintenancePlan-findDamagedEiaByMaintenancePlan-fail,Failed to find damaged Eia by maintenancePlan,VEC-MINOR-ERROR
EN,maintenancePlan-findEiaByMaintenancePlan-fail,Failed to find Eia by maintenancePlan,VEC-MINOR-ERROR
EN,maintenancePlan-delete-fail,Failed to delete MaintenancePlan,VEC-MINOR-ERROR
EN,maintenancePlan-findByEiaType-fail,Failed to find MaintenancePlan by eiaType,VEC-MINOR-ERROR
EN,maintenancePlan-findEiaByEiaType-fail,Failed to find EiaMaintenancePlanification by maintenancePlan,VEC-MINOR-ERROR
EN,maintenancePlan-findByMaintenancePlan-fail,Failed to find MaintenancePlan by maintenancePlan,VEC-MINOR-ERROR
EN,maintenancePlan-find-fail,Failed to find MaintenancePlan,VEC-MINOR-ERROR
EN,maintenancePlan-getAll-fail,Failed to get all MaintenancePlan,VEC-MINOR-ERROR
EN,maintenancePlan-save-fail,Failed to save MaintenancePlan,VEC-MINOR-ERROR
EN,maintenancePlan-update-fail,Failed to update MaintenancePlan,VEC-MINOR-ERROR
ES,maintenanceProtocol-delete-fail,Falló al eliminar actividades del Protocolo de Actividades ,VEC-MINOR-ERROR
ES,maintenanceProtocol-findByMaintenancePlan-fail,Falló al buscar las actividades asociadas al Plan de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceProtocol-findByMaintenanceProtocol-fail,Búsqueda fallida de Protocolo de Mantenimiento por Protocolo de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceProtocol-find-fail,Búsqueda fallida del Protocolo de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceProtocol-getAll-fail,Búsqueda fallida de todos los Protocolos de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceProtocol-save-fail,Falló al asociar la Actividad al Plan de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceProtocol-update-fail,Actualización fallida del Protocolo de Mantenimiento,VEC-MINOR-ERROR
EN,maintenanceProtocol-delete-fail,Failed to delete Activities of the Maintenance Plan,VEC-MINOR-ERROR
EN,maintenanceProtocol-findByMaintenancePlan-fail,Failed to find the activities associated to the Maintenance Plan,VEC-MINOR-ERROR
EN,maintenanceProtocol-findByMaintenanceProtocol-fail,Failed to find MaintenanceProtocol by maintenanceProtocol,VEC-MINOR-ERROR
EN,maintenanceProtocol-find-fail,Failed to find MaintenanceProtocol,VEC-MINOR-ERROR
EN,maintenanceProtocol-getAll-fail,Failed to get all MaintenanceProtocol,VEC-MINOR-ERROR
EN,maintenanceProtocol-save-fail,Failed to associate the Activity to the Maintenance Plan,VEC-MINOR-ERROR
EN,maintenanceProtocol-update-fail,Failed to update MaintenanceProtocol,VEC-MINOR-ERROR
ES,maintenanceSubProtocol-delete-fail,Falló la eliminación del Subprotocolo de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceSubProtocol-findByMaintenanceActivity-fail,Búsqueda fallida de Subprotocolo de Mantenimiento por Subprotocolo de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceSubProtocol-find-fail,Búsqueda fallida del Subprotocolo de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceSubProtocol-getAll-fail,Búsqueda fallida de todos de los Subprotocolos de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceSubProtocol-save-fail,Almacenamiento fallido del Subprotocolo de Mantenimiento,VEC-MINOR-ERROR
ES,maintenanceSubProtocol-update-fail,Actualización fallida del Subprotocolo de Mantenimiento,VEC-MINOR-ERROR
EN,maintenanceSubProtocol-delete-fail,Failed to delete MaintenanceSubProtocol,VEC-MINOR-ERROR
EN,maintenanceSubProtocol-findByMaintenanceActivity-fail,Failed to find MaintenanceSubProtocol by maintenanceActivity,VEC-MINOR-ERROR
EN,maintenanceSubProtocol-find-fail,Failed to find MaintenanceSubProtocol,VEC-MINOR-ERROR
EN,maintenanceSubProtocol-getAll-fail,Failed to get all MaintenanceSubProtocol,VEC-MINOR-ERROR
EN,maintenanceSubProtocol-save-fail,Failed to save MaintenanceSubProtocol,VEC-MINOR-ERROR
EN,maintenanceSubProtocol-update-fail,Failed to update MaintenanceSubProtocol,VEC-MINOR-ERROR
ES,manufacturer-delete-fail,Falló la eliminación del Fabricante,VEC-MINOR-ERROR
ES,manufacturer-findByManufacturer-fail,Búsqueda fallida de Fabricante por Fabricante,VEC-MINOR-ERROR
ES,manufacturer-find-fail,Búsqueda fallida del Fabricante,VEC-MINOR-ERROR
ES,manufacturer-getAll-fail,Búsqueda fallida de todos los Fabricantes,VEC-MINOR-ERROR
ES,manufacturer-save-fail,Almacenamiento fallido del Fabricante,VEC-MINOR-ERROR
ES,manufacturer-update-fail,Actualización fallida del Fabricante,VEC-MINOR-ERROR
EN,manufacturer-delete-fail,Failed to delete Manufacturer,VEC-MINOR-ERROR
EN,manufacturer-findByManufacturer-fail,Failed to find Manufacturer by manufacturer,VEC-MINOR-ERROR
EN,manufacturer-find-fail,Failed to find Manufacturer,VEC-MINOR-ERROR
EN,manufacturer-getAll-fail,Failed to get all Manufacturer,VEC-MINOR-ERROR
EN,manufacturer-save-fail,Failed to save Manufacturer,VEC-MINOR-ERROR
EN,manufacturer-update-fail,Failed to update Manufacturer,VEC-MINOR-ERROR
ES,serviceAndResource-delete-fail,Falló la eliminación del serviceAndResource,VEC-MINOR-ERROR
ES,serviceAndResource-findByActivity-fail,Búsqueda fallida de serviceAndResource por Actividad,VEC-MINOR-ERROR
ES,serviceAndResource-find-fail,Búsqueda fallida de serviceAndResource,VEC-MINOR-ERROR
ES,serviceAndResource-getAll-fail,Búsqueda fallida de todos los serviceAndResource,VEC-MINOR-ERROR
ES,serviceAndResource-save-fail,Almacenamiento fallido de serviceAndResource,VEC-MINOR-ERROR
ES,serviceAndResource-update-fail,Actualización fallida de serviceAndResource,VEC-MINOR-ERROR
EN,serviceAndResource-delete-fail,Failed to delete serviceAndResource,VEC-MINOR-ERROR
EN,serviceAndResource-findByActivity-fail,Failed to find ServiceAndResource by Activity,VEC-MINOR-ERROR
EN,serviceAndResource-find-fail,Failed to find serviceAndResource,VEC-MINOR-ERROR
EN,serviceAndResource-getAll-fail,Failed to get all serviceAndResource,VEC-MINOR-ERROR
EN,serviceAndResource-save-fail,Failed to save serviceAndResource,VEC-MINOR-ERROR
EN,serviceAndResource-update-fail,Failed to update serviceAndResource,VEC-MINOR-ERROR
ES,bpa-delete-fail,Falló la eliminación del BPA,VEC-MINOR-ERROR
ES,bpa-findByBpa-fail,Búsqueda fallida de BPA por BPA,VEC-MINOR-ERROR
ES,bpa-find-fail,Búsqueda fallida de BPA,VEC-MINOR-ERROR
ES,bpa-getAll-fail,Búsqueda fallida de todos los BPA,VEC-MINOR-ERROR
ES,bpa-save-fail,Almacenamiento fallido de BPA,VEC-MINOR-ERROR
ES,bpa-update-fail,Actualización fallida de BPA,VEC-MINOR-ERROR
EN,bpa-delete-fail,Failed to delete BPA,VEC-MINOR-ERROR
EN,bpa-findByBpa-fail,Failed to find BPA by BPA,VEC-MINOR-ERROR
EN,bpa-find-fail,Failed to find BPA,VEC-MINOR-ERROR
EN,bpa-getAll-fail,Failed to get all BPA,VEC-MINOR-ERROR
EN,bpa-save-fail,Failed to save BPA,VEC-MINOR-ERROR
EN,bpa-update-fail,Failed to update BPA,VEC-MINOR-ERROR
ES,bpi-delete-fail,Falló la eliminación del BPI,VEC-MINOR-ERROR
ES,bpi-findByBpi-fail,Búsqueda fallida de BPI por BPI,VEC-MINOR-ERROR
ES,bpi-find-fail,Búsqueda fallida de BPI,VEC-MINOR-ERROR
ES,bpi-getAll-fail,Búsqueda fallida de todos los BPI,VEC-MINOR-ERROR
ES,bpi-save-fail,Almacenamiento fallido de BPI,VEC-MINOR-ERROR
ES,bpi-update-fail,Actualización fallida de BPI,VEC-MINOR-ERROR
EN,bpi-delete-fail,Failed to delete Bpi,VEC-MINOR-ERROR
EN,bpi-findByBpi-fail,Failed to find Bpi by bpi,VEC-MINOR-ERROR
EN,bpi-find-fail,Failed to find Bpi,VEC-MINOR-ERROR
EN,bpi-getAll-fail,Failed to get all Bpi,VEC-MINOR-ERROR
EN,bpi-save-fail,Failed to save Bpi,VEC-MINOR-ERROR
EN,bpi-update-fail,Failed to update Bpi,VEC-MINOR-ERROR
ES,citizen-delete-fail,Falló la eliminación del Ciudadano,VEC-MINOR-ERROR
ES,citizen-findByCitizen-fail,Búsqueda fallida de Ciudadano por Ciudadano,VEC-MINOR-ERROR
ES,citizen-find-fail,Búsqueda fallida del Ciudadano,VEC-MINOR-ERROR
ES,citizen-getAll-fail,Búsqueda fallida de todos los Ciudadanos,VEC-MINOR-ERROR
ES,citizen-save-fail,Almacenamiento fallido del Ciudadano,VEC-MINOR-ERROR
ES,citizen-update-fail,Actualización fallida del Ciudadano,VEC-MINOR-ERROR
EN,citizen-delete-fail,Failed to delete Citizen,VEC-MINOR-ERROR
EN,citizen-findByCitizen-fail,Failed to find Citizen by citizen,VEC-MINOR-ERROR
EN,citizen-find-fail,Failed to find Citizen,VEC-MINOR-ERROR
EN,citizen-getAll-fail,Failed to get all Citizen,VEC-MINOR-ERROR
EN,citizen-save-fail,Failed to save Citizen,VEC-MINOR-ERROR
EN,citizen-update-fail,Failed to update Citizen,VEC-MINOR-ERROR
ES,institution-delete-fail,Falló la eliminación del Institution,VEC-MINOR-ERROR
ES,institution-findByInstitution-fail,Búsqueda fallida de Institución por la Institución,VEC-MINOR-ERROR
ES,institution-find-fail,Búsqueda fallida de la Institución,VEC-MINOR-ERROR
ES,institution-getAll-fail,Búsqueda fallida de todos las Instituciones,VEC-MINOR-ERROR
ES,institution-save-fail,Almacenamiento fallido de la Institución,VEC-MINOR-ERROR
ES,institution-update-fail,Actualización fallida de la Institución,VEC-MINOR-ERROR
EN,institution-delete-fail,Failed to delete Institution,VEC-MINOR-ERROR
EN,institution-findByInstitution-fail,Failed to find Institution by institution,VEC-MINOR-ERROR
EN,institution-find-fail,Failed to find Institution,VEC-MINOR-ERROR
EN,institution-getAll-fail,Failed to get all Institution,VEC-MINOR-ERROR
EN,institution-save-fail,Failed to save Institution,VEC-MINOR-ERROR
EN,institution-update-fail,Failed to update Institution,VEC-MINOR-ERROR
ES,legalEntity-delete-fail,Falló la eliminación de la Entidad Legal,VEC-MINOR-ERROR
ES,legalEntity-findByLegalEntity-fail,Búsqueda fallida de Entidad Legal por Entidad Legal,VEC-MINOR-ERROR
ES,legalEntity-find-fail,Búsqueda fallida de la Entidad Legal,VEC-MINOR-ERROR
ES,legalEntity-getAll-fail,Búsqueda fallida de todas las Entidades Legales,VEC-MINOR-ERROR
ES,legalEntity-save-fail,Almacenamiento fallido de la Entidad Legal,VEC-MINOR-ERROR
ES,legalEntity-update-fail,Actualización fallida de la Entidad Legal,VEC-MINOR-ERROR
EN,legalEntity-delete-fail,Failed to delete LegalEntity,VEC-MINOR-ERROR
EN,legalEntity-findByLegalEntity-fail,Failed to find LegalEntity by legalEntity,VEC-MINOR-ERROR
EN,legalEntity-find-fail,Failed to find LegalEntity,VEC-MINOR-ERROR
EN,legalEntity-getAll-fail,Failed to get all LegalEntity,VEC-MINOR-ERROR
EN,legalEntity-save-fail,Failed to save LegalEntity,VEC-MINOR-ERROR
EN,legalEntity-update-fail,Failed to update LegalEntity,VEC-MINOR-ERROR
ES,systemInstance-delete-fail,Falló la eliminación del SystemInstance,VEC-MINOR-ERROR
ES,systemInstance-findBySystemInstance-fail,Búsqueda fallida de SystemInstance por systemInstance,VEC-MINOR-ERROR
ES,systemInstance-find-fail,Búsqueda fallida de SystemInstance,VEC-MINOR-ERROR
ES,systemInstance-getAll-fail,Búsqueda fallida de todos los SystemInstance,VEC-MINOR-ERROR
ES,systemInstance-save-fail,Almacenamiento fallido de SystemInstance,VEC-MINOR-ERROR
ES,systemInstance-update-fail,Actualización fallida de SystemInstance,VEC-MINOR-ERROR
EN,systemInstance-delete-fail,Failed to delete SystemInstance,VEC-MINOR-ERROR
EN,systemInstance-findBySystemInstance-fail,Failed to find SystemInstance by systemInstance,VEC-MINOR-ERROR
EN,systemInstance-find-fail,Failed to find SystemInstance,VEC-MINOR-ERROR
EN,systemInstance-getAll-fail,Failed to get all SystemInstance,VEC-MINOR-ERROR
EN,systemInstance-save-fail,Failed to save SystemInstance,VEC-MINOR-ERROR
EN,systemInstance-update-fail,Failed to update SystemInstance,VEC-MINOR-ERROR
ES,message-find-fail,Búsqueda fallida del mensaje,VEC-MINOR-ERROR
EN,message-find-fail,Failed to find Message,VEC-MINOR-ERROR
ES,damageStatus-not-null,Debe indicar el Estado del daño o falla,VEM-VALIDATION
ES,damagePriority-not-null,Debe indicar la Prioridad del daño o falla,VEM-VALIDATION
ES,userWhoReported-not-null,Debe indicar el Usuario que reportó el daño o falla,VEM-VALIDATION
ES,userWhoRegistered-not-null,Debe indicar el Usuario que registró el daño o falla,VEM-VALIDATION
ES,no-eiatype-maintenance-plans,No existen planes de mantenimiento para este Tipo de Equipo,VEM-INFORMATION
ES,eiaMaintenancePlanification-save-success,La Planificación de Mantenimiento ha sido almacenada exitosamente,VEM-RESULTS
ES,eiatype-maintenance-plan-not-null,Debe indicar el Plan de Mantenimiento,VEM-VALIDATION
ES,password-missmatch,Las Claves de Acceso no coinciden,VEM-VALIDATION
ES,email-invalid-field,Debe ingresar un email válido,VEM-VALIDATION
ES,eia-maintenance-planification-details-register-success,Los detalles de la Planificación de Mantenimiento se registraron exitosamente,VEM-RESULTS
ES,maintenance-activity-subtype-not-null,Debe indicar la Subcategoría de la Actividad de Mantenimiento,VEM-VALIDATION
ES,estimated-duration-time-not-null,Debe indicar el tiempo de duración estimado,VEM-VALIDATION
ES,estimated-cost-not-null,Debe indicar el costo estimado,VEM-VALIDATION
ES,currency-not-null,Debe indicar la Moneda,VEM-VALIDATION
ES,maintenanceProtocol-copyActivities-fail,Fallo al copiar las Actividades de un Plan de Mantenimiento a otro,VEC-MINOR-ERROR
ES,maintenanceProtocol-getStadisticInfo-fail,Fallo al obtener información estadística sobre el Protocolo del Plan de Mantenimiento,VEC-MINOR-ERROR
ES,delete-activities-success,Las Actividades se eliminaron exitosamente,VEM-RESULTS
ES,delete-protocol-activities-success,Las Actividades del Protocolo se eliminaron exitosamente,VEM-RESULTS
ES,cancelation-option-not-null,Debe indicar la Opción de Cancelación ,VEM-VALIDATION
ES,activity-save-success,La actividad ha sido almacenada exitosamente,VEM-RESULTS
ES,activity-update-success,La actividad ha sido actualizada exitosamente,VEM-RESULTS
ES,form-errors,El formulario contiene errores,VEM-VALIDATION
ES,eiatype-material-delete-confirm,�Desea que este tipo de equipo no utilice este material?,VEC-USER-DECISION
ES,eiatype-utility-service-delete-confirm,¿Desea eliminar la asociación entre este Servicio Utilitario y este Tipo de Equipo?,VEC-USER-DECISION
ES,eiatype-delete-confirm,¿Desea eliminar el Tipo de Equipo seleccionado?,VEC-USER-DECISION
ES,eiatypes-delete-confirm,¿Desea eliminar los Tipos de Equipo seleccionados?,VEC-USER-DECISION
ES,maintenance-plan-delete-confirm,¿Desea eliminar el Plan de Mantenimiento seleccionado?,VEC-USER-DECISION
ES,maintenances-plan-delete-confirm,¿Desea eliminar los planes de mantenimiento?,VEC-USER-DECISION
ES,eia-delete-confirm,¿Desea eliminar el equipo seleccionado?,VEC-USER-DECISION
ES,eias-delete-confirm,¿Desea eliminar los equipos?,VEC-USER-DECISION
ES,eiaComponent-delete-confirm,¿Desea eliminar el Componente seleccionado?,VEC-USER-DECISION
ES,eiaComponents-delete-confirm,¿Desea eliminar los Componentes?,VEC-USER-DECISION
ES,ssoUser-delete-confirm,¿Desea eliminar al Usuario?,VEC-USER-DECISION
ES,citizen-delete-confirm,¿Desea eliminar al Ciudadano?,VEC-USER-DECISION
ES,citizens-delete-confirm,¿Desea eliminar estos Ciudadanos?,VEC-USER-DECISION
ES,unsaved-changes,Seleccionó salir del formulario y ha efectuado cambios en los datos ¿Desea salir?,VEC-USER-DECISION
ES,activity-delete-confirm,¿Desea eliminar la actividad seleccionada?,VEC-USER-DECISION
ES,activities-delete-confirm,¿Desea eliminar las actividades?,VEC-USER-DECISION
ES,maintenance-protocol-delete-confirm,¿Desea eliminar todas las actividades de este Plan de Mantenimiento?,VEC-USER-DECISION
ES,eiatype-component-delete-confirm,¿Desea eliminar el componente seleccionado?,VEC-USER-DECISION
ES,eiatype-maintenance-plan-delete-confirm, ¿Desea retirar el Plan de Mantenimiento asociado al Tipo de Equipo?,VEC-USER-DECISION
ES,eiatype-material-category-delete-confirm, ¿Desea retirar la Categoría de material asociado al Tipo de Equipo?,VEC-USER-DECISION
ES,server-error,Ha ocurrido un error inesperado con el servidor. Por favor contacte a Soporte Tecnico.,VEC-ERROR
ES,message-not-null,Debe indicar el mensaje,VEM-VALIDATION
ES,message-save-fail,Error al intentar almacenar un mensaje,VEC-MINOR-ERROR
ES,message-delete-fail,Error al intentar eliminar un mensaje,VEC-MINOR-ERROR
ES,eiatype-name-error-formatter,Error de formato: El nombre sólo puede contener letras,VEM-VALIDATION
ES,eiatype-model-error-formatter,Error de formato: El modelo sólo puede contener letras números y guiones,VEM-VALIDATION
ES,users-delete-confirm,¿Desea eliminar a los Usuarios?,VEC-USER-DECISION
ES,user-delete-confirm,¿Desea eliminar al Usuario?,VEC-USER-DECISION
ES,eia-maintenance-details-update-success,Los detalles del mantenimiento al equipo se han actualizado exitosamente,VEM-RESULTS
ES,delete-resources-success,La eliminación del recurso se realizó exitosamente,VEM-RESULTS
ES,maintenance-eiatype-associative-delete-confirm,¿Desea eliminar el tipo de equipo asociado que ha seleccionado?,VEC-USER-DECISION
ES,eiatype-category-not-null,Debe indicar la Categoría,VEM-VALIDATION
ES,eiatypecategory-getall-fail,Hubo un fallo en la búsqueda de las Categorías de Equipos,VEC-MINOR-ERROR
ES,maintenance-delete-success,El plan de mantenimiento ha sido eliminado exitosamente,VEM-RESULTS
ES,maintenance-activity-delete-confirm,¿Desea eliminar esta actividad de mantenimiento?. Si desea hacerlo esta actividad se eliminará de los protocolos asociados,VEC-USER-DECISION
ES,maintenance-activity-delete-success,La Actividad de Mantenimiento ha sido eliminada exitosamente,VEM-RESULTS
ES,beginning-date-not-null,Debe indicar la fecha de Inicio,VEM-VALIDATION
ES,exist-maintenance-planification, El Plan de Mantenimiento ya esta Asociado al Equipo,VEM-WARNING
ES,resource-delete-confirm,¿Está seguro que desea eliminar el recurso?,VEC-USER-DECISION
ES,resources-delete-confirm,¿Está seguro que desea eliminar los recursos?,VEC-USER-DECISION
ES,category-not-null,Debe indicar la Categoría,VEM-VALIDATION
ES,sub-category-not-null,Debe indicar la Subcategoría,VEM-VALIDATION
ES,name-activity-not-null,Debe indicar el Nombre de la Actividad,VEM-VALIDATION
ES,type-plan-not-null,Debe indicar el Tipo de Plan,VEM-VALIDATION
ES,eiatype-not-null,Debe indicar el Tipo de Equipo,VEM-VALIDATION
ES,materialbrand-save-fail,Error guardando un Material,VEC-MINOR-ERROR
ES,brand-not-null,Debe indicar la Marca del Material,VEM-VALIDATION
ES,Object-null,El objeto a guardar es una referencia nula,VEC-MINOR-ERROR
ES,materialbrand-save-success,El Material fue guardado con éxito,VEM-RESULTS
ES,utilityservice-save-success,El Servicio Utilitario fue guardado con éxito,VEM-RESULTS
ES,eiatype-material-delete-success,Material eliminado a este tipo de equipo satisfactoriamente,VEM-RESULTS
ES,eiatype-materials-delete-success,Materiales eliminados a este tipo de equipo satisfactoriamente,VEM-RESULTS
ES,eiatype-utility-delete-success,Material utilitario eliminado a este tipo de equipo satisfactoriamente,VEM-RESULTS
ES,eiatype-utilities-delete-success,Los servicios utilitarios han sido eliminados de este tipo de equipo,VEM-RESULTS
ES,eiatype-materials-delete-confirm,¿Desea eliminar la asociación entre estos Materiales y este Tipo de Equipo?,VEC-USER-DECISION
ES,eiatype-utilities-delete-confirm,¿Desea eliminar la asociación entre estos Materiales Utilitarios y este Tipo de Equipo?,VEC-USER-DECISION
ES,eiatype-utility-delete-confirm,¿Desea eliminar la asociación entre este Material Utilitario y este Tipo de Equipo?,VEC-USER-DECISION
ES,eias-delete-success,Equipos eliminados satisfactoriamente,VEM-RESULTS
ES,eias-delete-fail,Falló la eliminación de los Equipos,VEC-MINOR-ERROR
ES,eiatype-component-delete-success,Componente eliminado correctamente,VEM-RESULTS
ES,eiatype-components-delete-confirm,¿Desea eliminar los componentes seleccionados?,VEC-USER-DECISION
ES,eiatype-components-delete-success,Componentes eliminados correctamente,VEM-RESULTS
ES,activityType-getAllTypes-fail,Hubo un fallo al buscar todos los Tipos de Actividades,VEC-MINOR-ERROR
ES,activityType-getSubType-fail,Hubo un fallo al buscar los Subtipos de Actividades para el Tipo de Actividad seleccionado,VEC-MINOR-ERROR
ES,activityType-save-fail,Error guardando un tipo de actividad,VEC-MINOR-ERROR
ES,activityType-delete-fail,Error eliminando un tipo de actividad,VEC-MINOR-ERROR
ES,activityTypes-delete-fail,Error eliminando los tipos de actividades,VEC-MINOR-ERROR
ES,activityType-getAll-fail,Hubo un fallo al buscar todos los Tipos y Subtipos de Actividades,VEC-MINOR-ERROR
ES,activityType-getAll-fail,Hubo un fallo al buscar todos los Tipos y Subtipos de Actividades,VEC-MINOR-ERROR
ES,maintenance-eia-exists,El plan tiene asociado equipos no puede ser eliminado,VEM-WARNING
ES,maintenance-plan-exists-activity,El Plan Seleccionado no tiene asociada actividades,VEM-WARNING
